Starting Dynare (version 6.1).
Calling Dynare with arguments: -ID:\BIG12-Calibrated-KB/eagleParsingTemp/submodules savemacro
EAH_htcg            		 0.312075
EAH_htig            		 0.062415
EAH_i               		 0.804602
EAH_ig              		 0.148164
EAH_ii              		 1.0728
EAH_im              		 1.86488
EAH_imc             		 1.02249
EAH_imi             		 0.489721
EAH_imcg            		 0.293893
EAH_imig            		 0.0587786
EAH_imy             		 0.48763
EAH_internalrer     		 1.22631
EAH_igy             		 0.04
EAH_k               		 32.1841
EAH_kd              		 32.1841
EAH_kdn             		 8.99298
EAH_kdt             		 23.1911
EAH_ki              		 42.9121
EAH_lambdai         		 1.29051
EAH_lambdaj         		 2.4366
EAH_lcy             		 0.667922
EAH_m               		 0.805936
EAH_mcn             		 0.759381
EAH_mct             		 0.759381
EAH_mi              		 0.913337
EAH_mj              		 0.483736
EAH_nd              		 1.92756
EAH_ndi             		 0.92155
EAH_ndj             		 1.09358
EAH_ndn             		 0.538604
EAH_ndt             		 1.38895
EAH_ni              		 0.92155
EAH_nj              		 1.09358
EAH_nt              		 0.979152
EAH_ntc             		 0.629092
EAH_nti             		 0.186521
EAH_ntcg            		 0.136282
EAH_ntig            		 0.0272565
EAH_pex             		 0.911257
EAH_pht             		 0.911257
EAH_phttilde        		 0.911257
EAH_pi              		 0.979408
EAH_pcg             		 0.963713
EAH_pig             		 0.963713
EAH_pic             		 1.00496
EAH_pic4            		 1.02
EAH_piex4           		 1.02
EAH_piht            		 1.00496
EAH_piimc           		 1.00496
EAH_piimi           		 1.00496
EAH_piimcg          		 1.00496
EAH_piimig          		 1.00496
EAH_piimc4          		 1.02
EAH_pim             		 0.933402
EAH_pimc            		 0.9334
EAH_pimi            		 0.9334
EAH_pimcg           		 0.9334
EAH_pimig           		 0.9334
EAH_pint            		 1.00496
EAH_piw             		 1.00496
EAH_piw4            		 1.02
EAH_pnt             		 1.13907
EAH_pnttilde        		 1.13907
EAH_pttc            		 0.928864
EAH_ptti            		 0.928864
EAH_pttcg           		 0.922163
EAH_pttig           		 0.922163
EAH_py              		 0.971996
EAH_q               		 0.979408
EAH_qc              		 1.91832
EAH_qi              		 0.804602
EAH_qcg             		 0.740818
EAH_qig             		 0.148164
EAH_r               		 1.01242
EAH_reer            		 1.01276
EAH_rer             		 1.30528
EAH_rerdep          		 1
EAH_rk              		 0.0317495
EAH_rp              		 0
EAH_rr              		 1.00742
EAH_rrstar          		 1.00742
EAH_sh              		 1
EAH_si              		 1
EAH_sj              		 1
EAH_snt             		 1
EAH_t               		 0
EAH_tauc            		 0.183
EAH_taud            		 0
EAH_tauk            		 0
EAH_taun            		 0.122
EAH_tauwf           		 0.219
EAH_tauwh           		 0.118
EAH_tb              		 0.00659988
EAH_tby             		 0.00184887
EAH_ti              		 0
EAH_tj              		 0
EAH_tot             		 1.40432
EAH_tr              		 0.333275
EAH_tri             		 0.222183
EAH_trj             		 0.66655
EAH_try             		 0.0934018
EAH_ttc             		 1.29378
EAH_tti             		 0.619652
EAH_ttcg            		 0.605859
EAH_ttig            		 0.121172
EAH_ty              		 0
EAH_u               		 1
EAH_utili           		 -93.5013
EAH_utilj           		 -203.605
EAH_vj              		 2.38
EAH_w               		 1.01472
EAH_wcst            		 0
EAH_whty            		 0.574241
EAH_wi              		 1.12592
EAH_witilde         		 1.12592
EAH_wj              		 0.839749
EAH_wjtilde         		 0.839749
EAH_wnty            		 0.490019
EAH_wy              		 0.547927
EAH_y               		 3.67252
EAH_ygap            		 0
EAH_ygrowth         		 1
EAH_ygrowth4        		 1
EAH_yhty            		 0.687556
EAH_ynty            		 0.312444
EAH_yshare          		 0.0665152
EAH_ysn             		 0.979152
EAH_yst             		 2.69337
EAH_zcon            		 1
EAH_zinv            		 1
EAH_zn              		 1
EAH_zt              		 1
EAH_gammav1         		 0.0287061
EAH_gammav2         		 0.150338
EAH_nutc            		 0.2
EAH_nuti            		 0.200001
EAH_nutcg           		 0.500001
EAH_nutig           		 0.500001
EAH_psit            		 0.2
EAHEAA_rerbar       		 1
EAHEAB_rerbar       		 1
EAHEAC_rerbar       		 1
EAHEAD_rerbar       		 1
EAHEAE_rerbar       		 1
EAHEAF_rerbar       		 1
EAHEAG_rerbar       		 1
EAHEAI_rerbar       		 1
EAHEAJ_rerbar       		 1
EAHEAK_rerbar       		 1
EAHEAL_rerbar       		 1.00262
EAHRW_rerbar        		 0.980127
EAHUS_rerbar        		 1.30528
EAH_pibar           		 0.979408
EAH_psinbar         		 0.274162
EAH_psitbar         		 0.538675
EAH_pybar           		 0.971996
EAH_qbar            		 0.979408
EAH_trybar          		 0.0933627
EAH_ybar            		 3.67252
EAH_ynbar           		 0.979152
EAH_ytbar           		 2.69337
EAIEAA_excy         		 0.0213205
EAIEAB_excy         		 0.0213205
EAIEAC_excy         		 0.0213205
EAIEAD_excy         		 0.0213205
EAIEAE_excy         		 0.0213205
EAIEAF_excy         		 0.0213205
EAIEAG_excy         		 0.0213205
EAIEAH_excy         		 0.0213205
EAIEAJ_excy         		 0.0213205
EAIEAK_excy         		 0.0213205
EAIEAL_excy         		 0.0217196
EAIRW_excy          		 0.0164031
EAIUS_excy          		 0.00609685
EAIEAA_exiy         		 0.0102114
EAIEAB_exiy         		 0.0102114
EAIEAC_exiy         		 0.0102114
EAIEAD_exiy         		 0.0102114
EAIEAE_exiy         		 0.0102114
EAIEAF_exiy         		 0.0102114
EAIEAG_exiy         		 0.0102114
EAIEAH_exiy         		 0.0102114
EAIEAJ_exiy         		 0.0102114
EAIEAK_exiy         		 0.0102114
EAIEAL_exiy         		 0.0102503
EAIRW_exiy          		 0.0129191
EAIUS_exiy          		 0.0048406
EAI_fx              		 5.69841
EAIEAA_gammaimc     		 0
EAIEAB_gammaimc     		 0
EAIEAC_gammaimc     		 0
EAIEAD_gammaimc     		 0
EAIEAE_gammaimc     		 0
EAIEAF_gammaimc     		 0
EAIEAG_gammaimc     		 0
EAIEAH_gammaimc     		 0
EAIEAJ_gammaimc     		 0
EAIEAK_gammaimc     		 0
EAIEAL_gammaimc     		 0
EAIRW_gammaimc      		 0
EAIUS_gammaimc      		 0
EAIEAA_gammaimcdag  		 1
EAIEAB_gammaimcdag  		 1
EAIEAC_gammaimcdag  		 1
EAIEAD_gammaimcdag  		 1
EAIEAE_gammaimcdag  		 1
EAIEAF_gammaimcdag  		 1
EAIEAG_gammaimcdag  		 1
EAIEAH_gammaimcdag  		 1
EAIEAJ_gammaimcdag  		 1
EAIEAK_gammaimcdag  		 1
EAIEAL_gammaimcdag  		 1
EAIRW_gammaimcdag   		 1
EAIUS_gammaimcdag   		 1
EAIEAA_gammaimi     		 0
EAIEAB_gammaimi     		 0
EAIEAC_gammaimi     		 0
EAIEAD_gammaimi     		 0
EAIEAE_gammaimi     		 0
EAIEAF_gammaimi     		 0
EAIEAG_gammaimi     		 0
EAIEAH_gammaimi     		 0
EAIEAJ_gammaimi     		 0
EAIEAK_gammaimi     		 0
EAIEAL_gammaimi     		 0
EAIRW_gammaimi      		 0
EAIUS_gammaimi      		 0
EAIEAA_gammaimidag  		 1
EAIEAB_gammaimidag  		 1
EAIEAC_gammaimidag  		 1
EAIEAD_gammaimidag  		 1
EAIEAE_gammaimidag  		 1
EAIEAF_gammaimidag  		 1
EAIEAG_gammaimidag  		 1
EAIEAH_gammaimidag  		 1
EAIEAJ_gammaimidag  		 1
EAIEAK_gammaimidag  		 1
EAIEAL_gammaimidag  		 1
EAIRW_gammaimidag   		 1
EAIUS_gammaimidag   		 1
EAIEAA_gammaimcg    		 0
EAIEAB_gammaimcg    		 0
EAIEAC_gammaimcg    		 0
EAIEAD_gammaimcg    		 0
EAIEAE_gammaimcg    		 0
EAIEAF_gammaimcg    		 0
EAIEAG_gammaimcg    		 0
EAIEAH_gammaimcg    		 0
EAIEAJ_gammaimcg    		 0
EAIEAK_gammaimcg    		 0
EAIEAL_gammaimcg    		 0
EAIRW_gammaimcg     		 0
EAIUS_gammaimcg     		 0
EAIEAA_gammaimcgdag 		 1
EAIEAB_gammaimcgdag 		 1
EAIEAC_gammaimcgdag 		 1
EAIEAD_gammaimcgdag 		 1
EAIEAE_gammaimcgdag 		 1
EAIEAF_gammaimcgdag 		 1
EAIEAG_gammaimcgdag 		 1
EAIEAH_gammaimcgdag 		 1
EAIEAJ_gammaimcgdag 		 1
EAIEAK_gammaimcgdag 		 1
EAIEAL_gammaimcgdag 		 1
EAIRW_gammaimcgdag  		 1
EAIUS_gammaimcgdag  		 1
EAIEAA_gammaimig    		 0
EAIEAB_gammaimig    		 0
EAIEAC_gammaimig    		 0
EAIEAD_gammaimig    		 0
EAIEAE_gammaimig    		 0
EAIEAF_gammaimig    		 0
EAIEAG_gammaimig    		 0
EAIEAH_gammaimig    		 0
EAIEAJ_gammaimig    		 0
EAIEAK_gammaimig    		 0
EAIEAL_gammaimig    		 0
EAIRW_gammaimig     		 0
EAIUS_gammaimig     		 0
EAIEAA_gammaimigdag 		 1
EAIEAB_gammaimigdag 		 1
EAIEAC_gammaimigdag 		 1
EAIEAD_gammaimigdag 		 1
EAIEAE_gammaimigdag 		 1
EAIEAF_gammaimigdag 		 1
EAIEAG_gammaimigdag 		 1
EAIEAH_gammaimigdag 		 1
EAIEAJ_gammaimigdag 		 1
EAIEAK_gammaimigdag 		 1
EAIEAL_gammaimigdag 		 1
EAIRW_gammaimigdag  		 1
EAIUS_gammaimigdag  		 1
EAI_gx              		 6.8381
EAIEAA_im           		 0.152327
EAIEAB_im           		 0.152327
EAIEAC_im           		 0.152327
EAIEAD_im           		 0.152327
EAIEAE_im           		 0.152327
EAIEAF_im           		 0.152327
EAIEAG_im           		 0.152327
EAIEAH_im           		 0.152327
EAIEAJ_im           		 0.152327
EAIEAK_im           		 0.152327
EAIEAL_im           		 0.150188
EAIRW_im            		 0.139278
EAIUS_im            		 0.0651772
EAIEAA_imc          		 0.083519
EAIEAB_imc          		 0.083519
EAIEAC_imc          		 0.083519
EAIEAD_imc          		 0.083519
EAIEAE_imc          		 0.083519
EAIEAF_imc          		 0.083519
EAIEAG_imc          		 0.083519
EAIEAH_imc          		 0.083519
EAIEAJ_imc          		 0.083519
EAIEAK_imc          		 0.083519
EAIEAL_imc          		 0.0823463
EAIRW_imc           		 0.0763641
EAIUS_imc           		 0.0357358
EAIEAG_imcy         		 0.0213205
EAIEAA_imi          		 0.0400013
EAIEAB_imi          		 0.0400013
EAIEAC_imi          		 0.0400013
EAIEAD_imi          		 0.0400013
EAIEAE_imi          		 0.0400013
EAIEAF_imi          		 0.0400013
EAIEAG_imi          		 0.0400013
EAIEAH_imi          		 0.0400013
EAIEAJ_imi          		 0.0400013
EAIEAK_imi          		 0.0400013
EAIEAL_imi          		 0.0394397
EAIRW_imi           		 0.0365745
EAIUS_imi           		 0.0171156
EAIEAG_imiy         		 0.0102114
EAIEAA_imcg         		 0.0240058
EAIEAB_imcg         		 0.0240058
EAIEAC_imcg         		 0.0240058
EAIEAD_imcg         		 0.0240058
EAIEAE_imcg         		 0.0240058
EAIEAF_imcg         		 0.0240058
EAIEAG_imcg         		 0.0240058
EAIEAH_imcg         		 0.0240058
EAIEAJ_imcg         		 0.0240058
EAIEAK_imcg         		 0.0240058
EAIEAL_imcg         		 0.0236687
EAIRW_imcg          		 0.0219492
EAIUS_imcg          		 0.0102715
EAIEAG_imcgy        		 0.00612812
EAIEAA_imig         		 0.00480115
EAIEAB_imig         		 0.00480115
EAIEAC_imig         		 0.00480115
EAIEAD_imig         		 0.00480115
EAIEAE_imig         		 0.00480115
EAIEAF_imig         		 0.00480115
EAIEAG_imig         		 0.00480115
EAIEAH_imig         		 0.00480115
EAIEAJ_imig         		 0.00480115
EAIEAK_imig         		 0.00480115
EAIEAL_imig         		 0.00473374
EAIRW_imig          		 0.00438985
EAIUS_imig          		 0.0020543
EAIEAG_imigy        		 0.00122562
EAI_piex            		 1.00496
EAI_pextilde        		 0.911257
EAIEAA_rer          		 1
EAIEAB_rer          		 1
EAIEAC_rer          		 1
EAIEAD_rer          		 1
EAIEAE_rer          		 1
EAIEAF_rer          		 1
EAIEAG_rer          		 1
EAIEAH_rer          		 1
EAIEAJ_rer          		 1
EAIEAK_rer          		 1
EAIEAL_rer          		 1.00262
EAIRW_rer           		 0.980127
EAIUS_rer           		 1.30528
EAI_sx              		 1
EAIEAA_tot          		 1
EAIEAB_tot          		 1
EAIEAC_tot          		 1
EAIEAD_tot          		 1
EAIEAE_tot          		 1
EAIEAF_tot          		 1
EAIEAG_tot          		 1
EAIEAH_tot          		 1
EAIEAJ_tot          		 1
EAIEAK_tot          		 1
EAIEAL_tot          		 1.00567
EAIRW_tot           		 1.03646
EAIUS_tot           		 1.40432
EAIEAA_weight       		 0.0790839
EAIEAB_weight       		 0.0790839
EAIEAC_weight       		 0.0790839
EAIEAD_weight       		 0.0790839
EAIEAE_weight       		 0.0790839
EAIEAF_weight       		 0.0790839
EAIEAG_weight       		 0.0790839
EAIEAH_weight       		 0.0790839
EAIEAJ_weight       		 0.0790839
EAIEAK_weight       		 0.0790839
EAIEAL_weight       		 0.0787644
EAIRW_weight        		 0.0777095
EAIUS_weight        		 0.0526868
EAIEAA_weightex     		 0.0784261
EAIEAB_weightex     		 0.0784261
EAIEAC_weightex     		 0.0784261
EAIEAD_weightex     		 0.0784261
EAIEAE_weightex     		 0.0784261
EAIEAF_weightex     		 0.0784261
EAIEAG_weightex     		 0.0784261
EAIEAH_weightex     		 0.0784261
EAIEAJ_weightex     		 0.0784261
EAIEAK_weightex     		 0.0784261
EAIEAL_weightex     		 0.0784597
EAIRW_weightex      		 0.0798398
EAIUS_weightex      		 0.0574393
EAIEAA_weightim     		 0.0797441
EAIEAB_weightim     		 0.0797441
EAIEAC_weightim     		 0.0797441
EAIEAD_weightim     		 0.0797441
EAIEAE_weightim     		 0.0797441
EAIEAF_weightim     		 0.0797441
EAIEAG_weightim     		 0.0797441
EAIEAH_weightim     		 0.0797441
EAIEAJ_weightim     		 0.0797441
EAIEAK_weightim     		 0.0797441
EAIEAL_weightim     		 0.0790703
EAIRW_weightim      		 0.0755711
EAIUS_weightim      		 0.0479163
EAI_b               		 8.56723
EAI_bf              		 -0.412254
EAI_by              		 2.4
EAI_c               		 1.91813
EAI_ci              		 2.17374
EAI_cj              		 1.15129
EAI_cy              		 0.537339
EAI_d               		 0.163581
EAI_dn              		 0.163581
EAI_dt              		 -1.34331e-07
EAI_etot            		 1.02134
EAI_ex              		 1.91744
EAI_fh              		 6.7904
EAI_fi              		 14.2952
EAI_fj              		 0.529452
EAI_fn              		 8.56886
EAI_cg              		 0.740818
EAI_gammab          		 0
EAI_gammai          		 0
EAI_gammaider       		 0
EAI_gammau          		 0
EAI_gammauder       		 0.0324171
EAI_gammav          		 0.000193765
EAI_gammavi         		 0.000101018
EAI_gammavider      		 0.00216519
EAI_gammavj         		 0.000101018
EAI_gammavjder      		 0.00216519
EAI_gh              		 8.14848
EAI_gi              		 5.91135
EAI_gj              		 3.72038
EAI_gn              		 12.8533
EAI_cgy             		 0.2
EAI_ht              		 0.77593
EAI_htc             		 0.271436
EAI_hti             		 0.130004
EAI_htcg            		 0.312075
EAI_htig            		 0.062415
EAI_i               		 0.804602
EAI_ig              		 0.148164
EAI_ii              		 1.0728
EAI_im              		 1.86488
EAI_imc             		 1.02249
EAI_imi             		 0.489721
EAI_imcg            		 0.293893
EAI_imig            		 0.0587786
EAI_imy             		 0.48763
EAI_internalrer     		 1.22631
EAI_igy             		 0.04
EAI_k               		 32.1841
EAI_kd              		 32.1841
EAI_kdn             		 8.99298
EAI_kdt             		 23.1911
EAI_ki              		 42.9121
EAI_lambdai         		 1.29051
EAI_lambdaj         		 2.4366
EAI_lcy             		 0.667922
EAI_m               		 0.805936
EAI_mcn             		 0.759381
EAI_mct             		 0.759381
EAI_mi              		 0.913337
EAI_mj              		 0.483736
EAI_nd              		 1.92756
EAI_ndi             		 0.92155
EAI_ndj             		 1.09358
EAI_ndn             		 0.538604
EAI_ndt             		 1.38895
EAI_ni              		 0.92155
EAI_nj              		 1.09358
EAI_nt              		 0.979152
EAI_ntc             		 0.629092
EAI_nti             		 0.186521
EAI_ntcg            		 0.136282
EAI_ntig            		 0.0272565
EAI_pex             		 0.911257
EAI_pht             		 0.911257
EAI_phttilde        		 0.911257
EAI_pi              		 0.979408
EAI_pcg             		 0.963713
EAI_pig             		 0.963713
EAI_pic             		 1.00496
EAI_pic4            		 1.02
EAI_piex4           		 1.02
EAI_piht            		 1.00496
EAI_piimc           		 1.00496
EAI_piimi           		 1.00496
EAI_piimcg          		 1.00496
EAI_piimig          		 1.00496
EAI_piimc4          		 1.02
EAI_pim             		 0.933402
EAI_pimc            		 0.9334
EAI_pimi            		 0.9334
EAI_pimcg           		 0.9334
EAI_pimig           		 0.9334
EAI_pint            		 1.00496
EAI_piw             		 1.00496
EAI_piw4            		 1.02
EAI_pnt             		 1.13907
EAI_pnttilde        		 1.13907
EAI_pttc            		 0.928864
EAI_ptti            		 0.928864
EAI_pttcg           		 0.922163
EAI_pttig           		 0.922163
EAI_py              		 0.971996
EAI_q               		 0.979408
EAI_qc              		 1.91832
EAI_qi              		 0.804602
EAI_qcg             		 0.740818
EAI_qig             		 0.148164
EAI_r               		 1.01242
EAI_reer            		 1.01276
EAI_rer             		 1.30528
EAI_rerdep          		 1
EAI_rk              		 0.0317495
EAI_rp              		 0
EAI_rr              		 1.00742
EAI_rrstar          		 1.00742
EAI_sh              		 1
EAI_si              		 1
EAI_sj              		 1
EAI_snt             		 1
EAI_t               		 0
EAI_tauc            		 0.183
EAI_taud            		 0
EAI_tauk            		 0
EAI_taun            		 0.122
EAI_tauwf           		 0.219
EAI_tauwh           		 0.118
EAI_tb              		 0.00659988
EAI_tby             		 0.00184887
EAI_ti              		 0
EAI_tj              		 0
EAI_tot             		 1.40432
EAI_tr              		 0.333275
EAI_tri             		 0.222183
EAI_trj             		 0.66655
EAI_try             		 0.0934018
EAI_ttc             		 1.29378
EAI_tti             		 0.619652
EAI_ttcg            		 0.605859
EAI_ttig            		 0.121172
EAI_ty              		 0
EAI_u               		 1
EAI_utili           		 -93.5013
EAI_utilj           		 -203.605
EAI_vj              		 2.38
EAI_w               		 1.01472
EAI_wcst            		 0
EAI_whty            		 0.574241
EAI_wi              		 1.12592
EAI_witilde         		 1.12592
EAI_wj              		 0.839749
EAI_wjtilde         		 0.839749
EAI_wnty            		 0.490019
EAI_wy              		 0.547927
EAI_y               		 3.67252
EAI_ygap            		 0
EAI_ygrowth         		 1
EAI_ygrowth4        		 1
EAI_yhty            		 0.687556
EAI_ynty            		 0.312444
EAI_yshare          		 0.0665152
EAI_ysn             		 0.979152
EAI_yst             		 2.69337
EAI_zcon            		 1
EAI_zinv            		 1
EAI_zn              		 1
EAI_zt              		 1
EAI_gammav1         		 0.0287061
EAI_gammav2         		 0.150338
EAI_nutc            		 0.2
EAI_nuti            		 0.200001
EAI_nutcg           		 0.500001
EAI_nutig           		 0.500001
EAI_psit            		 0.2
EAIEAA_rerbar       		 1
EAIEAB_rerbar       		 1
EAIEAC_rerbar       		 1
EAIEAD_rerbar       		 1
EAIEAE_rerbar       		 1
EAIEAF_rerbar       		 1
EAIEAG_rerbar       		 1
EAIEAH_rerbar       		 1
EAIEAJ_rerbar       		 1
EAIEAK_rerbar       		 1
EAIEAL_rerbar       		 1.00262
EAIRW_rerbar        		 0.980127
EAIUS_rerbar        		 1.30528
EAI_pibar           		 0.979408
EAI_psinbar         		 0.274162
EAI_psitbar         		 0.538675
EAI_pybar           		 0.971996
EAI_qbar            		 0.979408
EAI_trybar          		 0.0933627
EAI_ybar            		 3.67252
EAI_ynbar           		 0.979152
EAI_ytbar           		 2.69337
EAJEAA_excy         		 0.0213205
EAJEAB_excy         		 0.0213205
EAJEAC_excy         		 0.0213205
EAJEAD_excy         		 0.0213205
EAJEAE_excy         		 0.0213205
EAJEAF_excy         		 0.0213205
EAJEAG_excy         		 0.0213205
EAJEAH_excy         		 0.0213205
EAJEAI_excy         		 0.0213205
EAJEAK_excy         		 0.0213205
EAJEAL_excy         		 0.0217196
EAJRW_excy          		 0.0164031
EAJUS_excy          		 0.00609685
EAJEAA_exiy         		 0.0102114
EAJEAB_exiy         		 0.0102114
EAJEAC_exiy         		 0.0102114
EAJEAD_exiy         		 0.0102114
EAJEAE_exiy         		 0.0102114
EAJEAF_exiy         		 0.0102114
EAJEAG_exiy         		 0.0102114
EAJEAH_exiy         		 0.0102114
EAJEAI_exiy         		 0.0102114
EAJEAK_exiy         		 0.0102114
EAJEAL_exiy         		 0.0102503
EAJRW_exiy          		 0.0129191
EAJUS_exiy          		 0.0048406
EAJ_fx              		 5.69841
EAJEAA_gammaimc     		 0
EAJEAB_gammaimc     		 0
EAJEAC_gammaimc     		 0
EAJEAD_gammaimc     		 0
EAJEAE_gammaimc     		 0
EAJEAF_gammaimc     		 0
EAJEAG_gammaimc     		 0
EAJEAH_gammaimc     		 0
EAJEAI_gammaimc     		 0
EAJEAK_gammaimc     		 0
EAJEAL_gammaimc     		 0
EAJRW_gammaimc      		 0
EAJUS_gammaimc      		 0
EAJEAA_gammaimcdag  		 1
EAJEAB_gammaimcdag  		 1
EAJEAC_gammaimcdag  		 1
EAJEAD_gammaimcdag  		 1
EAJEAE_gammaimcdag  		 1
EAJEAF_gammaimcdag  		 1
EAJEAG_gammaimcdag  		 1
EAJEAH_gammaimcdag  		 1
EAJEAI_gammaimcdag  		 1
EAJEAK_gammaimcdag  		 1
EAJEAL_gammaimcdag  		 1
EAJRW_gammaimcdag   		 1
EAJUS_gammaimcdag   		 1
EAJEAA_gammaimi     		 0
EAJEAB_gammaimi     		 0
EAJEAC_gammaimi     		 0
EAJEAD_gammaimi     		 0
EAJEAE_gammaimi     		 0
EAJEAF_gammaimi     		 0
EAJEAG_gammaimi     		 0
EAJEAH_gammaimi     		 0
EAJEAI_gammaimi     		 0
EAJEAK_gammaimi     		 0
EAJEAL_gammaimi     		 0
EAJRW_gammaimi      		 0
EAJUS_gammaimi      		 0
EAJEAA_gammaimidag  		 1
EAJEAB_gammaimidag  		 1
EAJEAC_gammaimidag  		 1
EAJEAD_gammaimidag  		 1
EAJEAE_gammaimidag  		 1
EAJEAF_gammaimidag  		 1
EAJEAG_gammaimidag  		 1
EAJEAH_gammaimidag  		 1
EAJEAI_gammaimidag  		 1
EAJEAK_gammaimidag  		 1
EAJEAL_gammaimidag  		 1
EAJRW_gammaimidag   		 1
EAJUS_gammaimidag   		 1
EAJEAA_gammaimcg    		 0
EAJEAB_gammaimcg    		 0
EAJEAC_gammaimcg    		 0
EAJEAD_gammaimcg    		 0
EAJEAE_gammaimcg    		 0
EAJEAF_gammaimcg    		 0
EAJEAG_gammaimcg    		 0
EAJEAH_gammaimcg    		 0
EAJEAI_gammaimcg    		 0
EAJEAK_gammaimcg    		 0
EAJEAL_gammaimcg    		 0
EAJRW_gammaimcg     		 0
EAJUS_gammaimcg     		 0
EAJEAA_gammaimcgdag 		 1
EAJEAB_gammaimcgdag 		 1
EAJEAC_gammaimcgdag 		 1
EAJEAD_gammaimcgdag 		 1
EAJEAE_gammaimcgdag 		 1
EAJEAF_gammaimcgdag 		 1
EAJEAG_gammaimcgdag 		 1
EAJEAH_gammaimcgdag 		 1
EAJEAI_gammaimcgdag 		 1
EAJEAK_gammaimcgdag 		 1
EAJEAL_gammaimcgdag 		 1
EAJRW_gammaimcgdag  		 1
EAJUS_gammaimcgdag  		 1
EAJEAA_gammaimig    		 0
EAJEAB_gammaimig    		 0
EAJEAC_gammaimig    		 0
EAJEAD_gammaimig    		 0
EAJEAE_gammaimig    		 0
EAJEAF_gammaimig    		 0
EAJEAG_gammaimig    		 0
EAJEAH_gammaimig    		 0
EAJEAI_gammaimig    		 0
EAJEAK_gammaimig    		 0
EAJEAL_gammaimig    		 0
EAJRW_gammaimig     		 0
EAJUS_gammaimig     		 0
EAJEAA_gammaimigdag 		 1
EAJEAB_gammaimigdag 		 1
EAJEAC_gammaimigdag 		 1
EAJEAD_gammaimigdag 		 1
EAJEAE_gammaimigdag 		 1
EAJEAF_gammaimigdag 		 1
EAJEAG_gammaimigdag 		 1
EAJEAH_gammaimigdag 		 1
EAJEAI_gammaimigdag 		 1
EAJEAK_gammaimigdag 		 1
EAJEAL_gammaimigdag 		 1
EAJRW_gammaimigdag  		 1
EAJUS_gammaimigdag  		 1
EAJ_gx              		 6.8381
EAJEAA_im           		 0.152327
EAJEAB_im           		 0.152327
EAJEAC_im           		 0.152327
EAJEAD_im           		 0.152327
EAJEAE_im           		 0.152327
EAJEAF_im           		 0.152327
EAJEAG_im           		 0.152327
EAJEAH_im           		 0.152327
EAJEAI_im           		 0.152327
EAJEAK_im           		 0.152327
EAJEAL_im           		 0.150188
EAJRW_im            		 0.139278
EAJUS_im            		 0.0651772
EAJEAA_imc          		 0.083519
EAJEAB_imc          		 0.083519
EAJEAC_imc          		 0.083519
EAJEAD_imc          		 0.083519
EAJEAE_imc          		 0.083519
EAJEAF_imc          		 0.083519
EAJEAG_imc          		 0.083519
EAJEAH_imc          		 0.083519
EAJEAI_imc          		 0.083519
EAJEAK_imc          		 0.083519
EAJEAL_imc          		 0.0823463
EAJRW_imc           		 0.0763641
EAJUS_imc           		 0.0357358
EAJEAH_imcy         		 0.0213205
EAJEAA_imi          		 0.0400013
EAJEAB_imi          		 0.0400013
EAJEAC_imi          		 0.0400013
EAJEAD_imi          		 0.0400013
EAJEAE_imi          		 0.0400013
EAJEAF_imi          		 0.0400013
EAJEAG_imi          		 0.0400013
EAJEAH_imi          		 0.0400013
EAJEAI_imi          		 0.0400013
EAJEAK_imi          		 0.0400013
EAJEAL_imi          		 0.0394397
EAJRW_imi           		 0.0365745
EAJUS_imi           		 0.0171156
EAJEAH_imiy         		 0.0102114
EAJEAA_imcg         		 0.0240058
EAJEAB_imcg         		 0.0240058
EAJEAC_imcg         		 0.0240058
EAJEAD_imcg         		 0.0240058
EAJEAE_imcg         		 0.0240058
EAJEAF_imcg         		 0.0240058
EAJEAG_imcg         		 0.0240058
EAJEAH_imcg         		 0.0240058
EAJEAI_imcg         		 0.0240058
EAJEAK_imcg         		 0.0240058
EAJEAL_imcg         		 0.0236687
EAJRW_imcg          		 0.0219492
EAJUS_imcg          		 0.0102715
EAJEAH_imcgy        		 0.00612812
EAJEAA_imig         		 0.00480115
EAJEAB_imig         		 0.00480115
EAJEAC_imig         		 0.00480115
EAJEAD_imig         		 0.00480115
EAJEAE_imig         		 0.00480115
EAJEAF_imig         		 0.00480115
EAJEAG_imig         		 0.00480115
EAJEAH_imig         		 0.00480115
EAJEAI_imig         		 0.00480115
EAJEAK_imig         		 0.00480115
EAJEAL_imig         		 0.00473374
EAJRW_imig          		 0.00438985
EAJUS_imig          		 0.0020543
EAJEAH_imigy        		 0.00122562
EAJ_piex            		 1.00496
EAJ_pextilde        		 0.911257
EAJEAA_rer          		 1
EAJEAB_rer          		 1
EAJEAC_rer          		 1
EAJEAD_rer          		 1
EAJEAE_rer          		 1
EAJEAF_rer          		 1
EAJEAG_rer          		 1
EAJEAH_rer          		 1
EAJEAI_rer          		 1
EAJEAK_rer          		 1
EAJEAL_rer          		 1.00262
EAJRW_rer           		 0.980127
EAJUS_rer           		 1.30528
EAJ_sx              		 1
EAJEAA_tot          		 1
EAJEAB_tot          		 1
EAJEAC_tot          		 1
EAJEAD_tot          		 1
EAJEAE_tot          		 1
EAJEAF_tot          		 1
EAJEAG_tot          		 1
EAJEAH_tot          		 1
EAJEAI_tot          		 1
EAJEAK_tot          		 1
EAJEAL_tot          		 1.00567
EAJRW_tot           		 1.03646
EAJUS_tot           		 1.40432
EAJEAA_weight       		 0.0790839
EAJEAB_weight       		 0.0790839
